,MetadataField,Metadata
0,NSGL Document #:,TCS-W-80-001
1,Sea Grant Program/Affiliate:,The Coastal Society
2,Title:,Utilization of Science in the Decision-Making Process
3,Editor :,"Psuty, Norbert P."
4,,"McArthur, David"
5,Publication Year :,1980
6,Source Citation:,"Proceedings of the Sixth Annual Conference, San Diego, California, October 13-15, 1980."
7,# Pages / Video Length:,330
8,Publication Type:,conference/work​shop proceedings
9,URL:,http://nsgl.gso​.uri.edu/tcs/tc​sw80001/tcsw800​01index.html
10,Abstract:,"The principal objective of the conference was to draw attention to the manifold components of the broad continuum from basic scientific inquiry to the creation of operational policies. Scientists, regulators, and decision-makers were brought together to treat particular issues and exchange viewpoints on the process of information transfer."
