,MetadataField,Metadata
0,NSGL Document #:,CASG-G-13-003
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,The effects of bifenthrin pesticide on the reproduction health of steelhead under hypersaline conditions
3,Author:,"Forsgren, Kristy"
4,,"Coomber, Caitlin"
5,,"Johnson, Christina S."
6,Publication Year :,2013
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Project #:,R/SF-46
10,Abstract:,"Salmon and steelhead in the San Francisco Bay-Delta face many challenges, including exposure to pesticides in runoff and municipal wastewater discharges."
