,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-73-027
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,WATER MOTION AND WATER-SEDIMENT INTERACTION
3,Author:,"INMAN, DOUGLAS"
4,,"SWIFT, DON"
5,,"DUANE, DAVID"
6,,"SMITH, JIM"
7,,"GROSS, GRANT"
8,,"FORSTER, WILLIAM"
9,,"DARNEAL, BOB"
10,Publication Year :,1973
11,Source Citation:,"OFFSHOR NUCLEAR POWER SITING DELIBERATIONS OF THE WORKSHOP ROCKVILLE, MD OCTOBER 15-17, 1973"
12,Publication Type:,reprints (not peer-reviewed)
13,Project #:,R/CZ-3
