,MetadataField,Metadata
0,NSGL Document #:,CUIMR-Q-98-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,California Sea Grant Program Directory 1998-2000
3,Author:,"Sullivan, James J. (Director)"
4,,"Wesson, Dolores M."
5,,"Amidei, Rosemary E."
6,Publication Year :,1998
7,Publisher:,University of California Sea Grant College Program
8,# Pages / Video Length:,38
9,Publication Type:,"program reports (annual, progress, planning reports, etc)"
10,Program Report #:,Report No. R-043
11,Grant/Contract #:,NOAA Sea Grant No. NA66RG0477
12,Project #:,A/P-1
13,Abstract:,This directory presents the 1998-2000 research projects and activities supported by the California Sea Grant College Program.
