,MetadataField,Metadata
0,NSGL Document #:,SCU-G-86-001
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,Pocket guide to Los Angeles area beaches
3,Author:,"Charest, Karen S."
4,,"Fawcett, James A."
5,Publication Year :,1986
6,# Pages / Video Length:,27
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,USCSG-AS-01-86
9,Abstract:,recreation
10,,"This pocket guide provides information on the location and facilities of the 48 beaches in Los Angeles County, California. The more than 70 miles of coastline from Malibu south to Long Beach are covered in 10 maps with facility symbols labelled in English, Spanish, Chinese, Vietnamese and Korean."
