,MetadataField,Metadata
0,NSGL Document #:,SCU-N-16-001
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,The Urban Mariner (Summer 2016)
3,Author:,"Stevenson, Charlotte"
4,Editor :,"Rindge, Holly"
5,,"Grifman, Phyllis"
6,Publication Year :,2016
7,# Pages / Video Length:,11
8,Publication Type:,periodicals
9,Notes:,USC Sea Grant's Urban Ocean Report Summer 2016
10,Abstract:,"In this sixteenth issue of the Urban Mariner, we explore five of our ongoing community-based science projects-Urban Beach Ecosystem Monitoring, Mobile Beach Erosion Monitoring, Urban Tides Community Science Initiative, HABWatch, and MPA Watch. Titles in this issue include: The Power of the People: Community-based science enriches data gathering and strengthens the relationship between researchers and the public; Community Science Projects; First Person: Linda Chilton; and Interview: Brie Iatarola."
