,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-80-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Ocean Law Memo (Issue 17, 18, and 19, May, June, and October 1990)"
3,Editor :,"Jacobson, Jon L."
4,,"David, Kevin Q."
5,,"Hornstein, Don"
6,Publication Year :,1980
7,Publisher:,Oregon State University Sea Grant College Program
8,# Pages / Video Length:,14
9,Publication Type:,periodicals
10,Program Report #:,ORESU-N-80-003
11,Grant/Contract #:,NOAA Sea Grant
12,Notes:,Three newsletter issues in one entry for 1980.
13,Abstract:,"The Ocean Law Memo is an aperiodic publication of the University of Oregon Ocean Resources Law Program (ORLP) and is distributed by the OSU Extension Service, Sea Grant Marine Advisory Program. at the University of Oregon Law School in Eugene, Oregon. The ORLP is supported in part by the U. S. Department of Commerce, National Oceanic and Atmospheric Administration'​s (NOAA) Sea Grant Program, through the Oregon Sea Grant College Program at Oregon State University. The following topics are in these issues: How to get a Salmon Troll Permit and How to Keep it. A Comparison of Limited Entry Systems in Oregon, Washington, and California; Treaty Fishing Rights and the Salmon Resource or Why All Fishermen Should Support Treaty Rights; Antitrust Laws and the Fishing Industry."
