,MetadataField,Metadata
0,NSGL Document #:,CASG-G-09-013
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"IB09 Imperial Beach Pollutant Transport and Dilution Experiment (September 8, 2009 through October 31, 2009)"
3,Author:,"Feddersen, Falk"
4,,"Guza, Robert"
5,,"Franks, Peter"
6,,"O'Reilly, William"
7,Publication Year :,2009
8,# Pages / Video Length:,2
9,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
10,Program Report #:,R/CONT-207TR
11,Abstract:,"The goal of the Imperial Beach Pollutant Transport and Dilution Experiment is an improved understanding and modeling of pollutants discharged directly into the surfzone during dry- weather (when the Tijuana River flow is very small, and beach usage is maximum)."
