,MetadataField,Metadata
0,NSGL Document #:,CASG-R-13-024
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Increases in flood magnitudes in California under warming climates
3,Author:,"Das, Tapash"
4,,"Maurer, Edwin P."
5,,"Pierce, David W."
6,,"Dettiger, Michael D."
7,,"Cayan, Daniel R."
8,Publication Year :,2013
9,Source Citation:,"""Journal of Hydrology,"" 101:101-110, September 2013."
10,DOI #:,10.1016/j.hydro​l.2013.07.042
11,# Pages / Video Length:,10
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/SF-34
14,Abstract:,"Downscaled and hydrologically modeled projections from an ensemble of 16 Global Climate Models suggest that flooding may become more intense on the western slopes of the Sierra Nevada mountains, the primary source for California's managed water system. By the end of the 21st century, all 16 climate projections for the high greenhouse-gas emission SRES A2 scenario yield larger floods with return periods ranging 2-50 years for both the Northern Sierra Nevada and Southern Sierra Nevada, regardless of the direction of change in mean precipitation. By end of century, discharges from the Northern Sierra Nevada with 50-year return periods increase by 30-90% depending on climate model, compared to historical values. Corresponding flood flows from the Southern Sierra increase by 50-100%. The increases in simulated 50 year flood flows are larger (at 95% confidence level) than would be expected due to natural variability by as early as 2035 for the SRES A2 scenario"
