,MetadataField,Metadata
0,NSGL Document #:,SCU-R-71-003
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,CALIFORNIA'S URBAN POPULATION: PATTERNS AND TRENDS
3,Author:,"RICE, ROGER R"
4,,"FRIEDMAN, JUDITH J"
5,,"VAN ARSDOL, MAURICE D JR"
6,,"OLSEN, MARY BETH"
7,,"LAWSON, JOHN E JR"
8,,"MAC, KINNON DOUGLAS"
9,,"HOHM, CHARLES F"
10,,"ANDRIOLA, ALEXANDRA"
11,,"SCHUERMAN, LEO A"
12,,"INGRAM, ROGER"
13,Publication Year :,1971
14,Source Citation:,"DAVIS, KINGSLEY AND FREDERICK G. STYLES (EDITORS) CALIFORNIA'S TWENTY MILLION: RESEARCH CONTRIBUTIONS TO POPULATION POLICY POPULATION MON OGRAPH SERIES NO. 10 PP. 259-296 1971"
15,Publication Type:,reprints (peer-reviewed)
16,Program Report #:,USC-SG-1R-72 NIH TGRG# MH 10243-06
