,MetadataField,Metadata
0,NSGL Document #:,CUIMR-N-90-002
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"South-Central California Oil and Gas Project Newsletter for Fishermen and Offshore Operators (Volume 7, Nos. 1-12, January-​December 1990)"
3,Editor :,"Culver, Carrie S."
4,,"Haberland, Debbie"
5,,"Johnson, Erin"
6,,"Richards, John B."
7,Publication Year :,1990
8,Publisher:,The University of California Sea Grant Marine Advisory Program Cooperative Extension
9,# Pages / Video Length:,159
10,Publication Type:,periodicals
11,Abstract:,"Topics include: Local marine fisheries impact program (LMFIP) information; Pipeline; Fisheries update, vessel safety, oil and gas and platform information, marine debris projects, gear testing, grants available, POE/Texaco, Channel water study, Navy acoustic operations, Harbor facilities, Tagging study, Encounters between whales and boaters, pollution study, MARPOL, Limited entry, weather buoys, ROV/spot prawn projects, oil spill training, Seafloor hazards survey, Shrouds to be placed over pipelines, Unlit surface current meter buoys, Sea otter translocation, Loran-C, Chevron oil, Vessel traffic corridor problems, ROV for fisheries research, and more."
