,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-91-086
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,A modified allomone collecting apparatus
3,Author:,"Schulte, Bruce A."
4,,"De Nys, Rocky"
5,,"Bakus, Gerald J."
6,,"Crews, Philip"
7,,"Eid, Clark"
8,,"Naylor, Stephen"
9,,"Manes, Lawrence V."
10,Publication Year :,1991
11,Source Citation:,"""Journal of Chemical Ecology,"" 17(7):1327-​1332, 1991."
12,# Pages / Video Length:,6
13,Publication Type:,reprints (peer-reviewed)
14,Project #:,R/MP-33
15,Abstract:,"A modified allomone collecting apparatus was designed that could be used under water with a scuba tank. This apparatus provides a simple method of obtaining naturally secreted chemicals from benthic marine organisms at scuba depths, without the necessity of using a bilge pump. Organic material from Sep-paks in the allomone collector confirmed the release of secondary metabolites from a soft coral into the surrounding water."
