,MetadataField,Metadata
0,NSGL Document #:,CUIMR-N-74-007
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Sea Grant U-California Newsletter (Volume 2, Numbers 3, 4, and 5, January, March, and May 1974; Volume 3, Number 1, 1974)"
3,Editor :,"Firger, Barbara"
4,Publication Year :,1974
5,Publisher:,University of California Institute of Marine Resources/Sea Grant
6,# Pages / Video Length:,14
7,Publication Type:,periodicals
8,Grant/Contract #:,"NOAA Sea Grant, #USDC 04-3-158-22"
9,,"NOAA Sea Grant, #USDC 04-5-158-20"
10,Abstract:,"Topics include: Floats flatten waves, Tethered breakwater; Cummings heads PASGAP; SAS data guide coastal zone planners; Congress endorses national ocean policy study under Commerce committee; UC embarks on seventh year of Sea Grant endeavors."
