,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-98-052
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Bacterial symbionts of the bryostatin-​producing bryozoan ""Bugula neritina"""
3,Author:,"Haygood, Margo G."
4,,"Davidson, Seana K."
5,Publication Year :,1998
6,Source Citation:,"""New Developments in Marine Biotechnology"", Le Gal and Halvorson (eds.), pp. 281-284, 1998."
7,Publisher:,Plenum Press.
8,# Pages / Video Length:,4
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/MP-61
11,Abstract:,"""Bugula neritina"", an arborescent bryozoan and the source of the bryostatins, harbors bacteria in the funicular cords and larvae. This study focused on the symbionts found in ""B. neritina"" larvae, and whether they influence production of bryostatins. Some of the objectives were to obtain a small subunit rRNA gene sequence from the larval symbiont, to analyze the phylogenetic affiliations of the symbiont and to explore whether the symbiont can be eliminated from colonies. Results showed the larval symbionts of ""B. neritina"" to be a novel type of gamma proteobacteria, and not readily isolated."
