,MetadataField,Metadata
0,NSGL Document #:,CASG-R-13-047
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Behavioral ecology of jumbo squid (Dosidicus gigas) in relation to oxygen minimum zones
3,Author:,"Stewart, Julia S."
4,,"Field, John C."
5,,"Markaida, Unai"
6,,"Gilly, William F."
7,Publication Year :,2013
8,Source Citation:,"""Deep-Sea Research II,"" 95:197-208, October 2013."
9,DOI #:,10.1016/j.dsr2.​2012.06.005
10,# Pages / Video Length:,12
11,Publication Type:,reprints (peer-reviewed)
12,Project #:,R/OPCFISH-06
13,Abstract:,"Habitat utilization, behavior and food habits of the jumbo or Humboldt squid, Dosidicus gigas, were compared between an area recently inhabited in the northern California Current System (CCS) and a historically established area of residence in the Gulf of California (GOC). Low dissolved oxygen concentrations at midwater depths define the oxygen minimum zone (OMZ), an important environmental feature in both areas. We analyzed vertical diving behavior and diet of D. gigas and hydrographic properties of the water column to ascertain the extent to which squid utilized the OMZ in the two areas. The upper boundary of the OMZ has been shoaling in recent decades in the CCS, and this phenomenon has been proposed to vertically compress the pelagic environment inhabited by aerobic predators. A shoaling OMZ will also bring mesopelagic communities into a depth range with more illumination during daytime, making these organisms more vulnerable to predation by visual predators (i.e. jumbo squid). Because the OMZ in the GOC is considerably shallower than in the CCS, our study provides insight into the behavioral plasticity of jumbo squid and how they may respond to a shoaling OMZ in the CCS. We propose that shoaling OMZs are likely to be favorable to jumbo squid and could be a key indirect factor behind the recent range expansion of this highly migratory predator."
