,MetadataField,Metadata
0,NSGL Document #:,CASG-G-20-007
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Effect of temperature and salinity on physiological performance and growth of longfin smelt: Developing a captive culture for a threatened species in the Sacramento/San Joaquin Delta
3,Author:,"Leitzell, Katherine"
4,,"Yanagitsuru, Yuzo"
5,Publication Year :,2020
6,Publisher:,California Sea Grant
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,CASG-20-013
10,Grant/Contract #:,NA18OAR4170073
11,Project #:,R/SF-93
12,Notes:,"Delta Science Fellow 2020 Yuzo Yanagitsuru, University of California, Davis"
13,Abstract:,"This research project aimed to improve understanding of the physiological requirements for survival and reproduction across the entire life history of longfin smelt (from egg to larvae to juvenile to reproducing adult). The overall goals of this project were to assist in developing a captive longfin smelt culture and assess longfin smelt responses to multiple stressors across all life stages, which has been difficult because of extremely low (<10%) larval survival of these fish."
