,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-87-038
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Three new diterpene isonitriles from a Palauan sponge of the genus ""Halichondria"""
3,Author:,"Molinski, Tadeusz F."
4,,"Faulkner, D. John"
5,,"Van Duyne, Gregory D."
6,,"Clardy, Jon"
7,Publication Year :,1987
8,Source Citation:,"""The Journal of Organic Chemistry,"" 52(15):3334-​3337, 1987."
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/MP-40
11,Abstract:,"Isonitriles are rare in nature, yet they are frequently found in sponges of the order Halichondrida and in the dorsal mantle of nudibranchs that eat halichondrid sponges. The Palauan sponge ""Halichondria"" sp. has now been found to contain four diterpene isonitriles, one which had physical and spectral properties identical with a compound previously reported by Kazlauskas et al. (1980). Their structures are reported here."
