,MetadataField,Metadata
0,NSGL Document #:,CUIMR-I-01-001
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Earthguide web site
3,Author:,"Yasuda, Memorie"
4,,"Berger, Walfgang"
5,Publication Year :,2001
6,Publication Type:,"web/blog sites (topical), other web-based resources"
7,Project #:,E/G-12-PD
8,URL:,http://earthgui​de.ucsd.edu
9,Abstract:,"This website <http://earthguide.ucsd.edu> provides teachers with materials created in part by California Sea Grant to support oceanography, earth science, and marine biology education. Learning objectives are delineated for a given topic, and links connect teachers and students to sources of background information, supporting data and diagrams, and further curriculum suggestions."
