,MetadataField,Metadata
0,NSGL Document #:,SCU-N-09-01a
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,"Urban mariner (Volume 1, Number 1, June 2009)"
3,Editor :,"Grifman, Phyllis"
4,,"Hart, Juliette"
5,,"Stevenson, Charlotte"
6,Publication Year :,2009
7,# Pages / Video Length:,6
8,Publication Type:,periodicals
9,Program Report #:,USCSG-​TR-​02-​2009
10,URL:,http://urbanmar​iner.urbanocean​.org/images/sto​ries/pdfs/Urban​Mariner_June200​9.pdf
11,Abstract:,"beach safety, swimming, water quality"
