,MetadataField,Metadata
0,NSGL Document #:,CASG-R-10-024
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Wintertime ocean conditions synchronize rockfish growth and seabird reproduction in the central California Current ecosystem
3,Author:,"Black, Bryan A."
4,,"Schroeder, Isaac D."
5,,"Sydeman, William J."
6,,"Bograd, Steven J."
7,,"Lawson, Peter W."
8,Publication Year :,2010
9,Source Citation:,"""Canadian Journal of Fisheries and Aquatic Sciences,"" 67:1149-1158, June 2010."
10,DOI #:,10.1139/F10-055
11,# Pages / Video Length:,10
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/OPCENV-07
14,Abstract:,"Chronologies developed from annual growth-​increment widths of splitnose rockfish (Sebastes pinniger) and yelloweye rockfish (Sebastes ruberrimus) otoliths were compared with time series of lay date and fledgling success for the common murre (Uria aalge) and Cassin's auklet (Ptychoramphus aleuticus) in the north-central California Current. All time series were exactly dated and spanned 1972 through 1994. In a principal components analysis, the leading principal component (PC1bio) accounted for 64% of the variance in the data set. By entering the upwelling index, the Northern Oscillation index, sea surface temperatures, and the multivariate ENSO (El Nino Southern Oscillation) index into principal components analysis, a time series of environmental variability PC1env was developed for each month of the year. Over the interval 1972 through 1994, PC1bio most strongly correlated with PC1env for February and, to a lesser extent, January and March. Moreover, when each of the six biological time series was related to the 12 PC1env through stepwise multiple regression, February was always the most significant (p < 0.01). The same was true if upwelling index was substituted for PC1env. As upper-trophic predators, rockfish and seabirds independently corroborate that wintertime ocean conditions are critical for productivity in the California Current ecosystem."
