,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-11-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Swales
3,Author:,"Cahill, Maria"
4,,"Godwin, Derek C."
5,,"Sowles, Marissa"
6,Publication Year :,2011
7,# Pages / Video Length:,10
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-11-006
10,Project #:,A/ESG-07
11,Abstract:,"This series of short publications, developed by Oregon Sea Grant's watershed education and outreach team, lays out guidelines for choosing, building, maintaining and testing a variety of ""green"" options for handling stormwater runoff from residential, commercial, and public property. The series includes ""Rain Gardens,"" ORESU-G-11-001; ""Porous Pavement,"" ORESU-G-11-002; ""Vegetated Filter Strips,"" ORESU-G-11-003; ""Drywells,"" ORESU-G-11-004; ""Stormwater Planters,"" ORESU-G-11-005; ""Swales,"" ORESU-G-11-006; ""Green Roofs,"" ORESU-G-11-007; ""Infiltration Testing,"" ORESU-G-11-008; and ""Soakage Trenches,"" ORESU-G-11-009."
