,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-73-025
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"UPWELLING INDICES AND ANNUAL CATCHES OF DUNGENESS CRAB, ""CANCER MAGISTER"", ALONG THE WEST COAST OF THE UNITED STATES"
3,Author:,"PETERSON, WILLIAM THORNTON"
4,Publication Year :,1973
5,Source Citation:,"FISHERY BULLETIN, 71(03):902-910, JULY 1973"
6,# Pages / Video Length:,9
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,ORESU-R-73-025
9,Grant/Contract #:,NOAA SEA GRANT
