,MetadataField,Metadata
0,NSGL Document #:,ORESU-E-12-003
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Sea Grant: coastal science serving Oregon [traveling display]
3,Publication Year :,2012
4,# Pages / Video Length:,1
5,Publication Type:,educational materials
6,Program Report #:,ORESU-E-12-003
7,Project #:,M/A-1
8,,M/A-21
9,Abstract:,This is a traveling display that is viewed by the public at various events. A PDF file is available online via the National Sea Grant Library. The display describes the Oregon Sea Grant Program.
