,MetadataField,Metadata
0,NSGL Document #:,ORESU-I-10-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Adam Ray's microbiology website
3,Author:,"Ray, R. Adam"
4,Publication Year :,2010
5,Publication Type:,"web/blog sites (topical), other web-based resources"
6,Program Report #:,ORESU-I-10-008
7,Project #:,R/BT-49
8,,R/RCF-24
9,URL:,http://microbio​logy.science.or​egonstate.edu/b​arthol_lab_ray
10,Abstract:,"Research centers around the epidemiological model that Adam Ray developed, as part of his Master's research, for the life-cycle of the salmonid parasite Ceratomyxa shasta."
