,MetadataField,Metadata
0,NSGL Document #:,ORESU-G1-78-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,OUTBOARD MOTOR MAINTENANCE TIPS
3,Author:,"HENDRICKS, PETER L"
4,Publication Year :,1978
5,Publisher:,"OSU Sea Grant, Extension Marine Advisory Program"
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-​G1-​78-​004; SG 43
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"This bulletin was written to aid the individual in basic outboard maintenance skills. Most of the procedures are possible without special tools. If you are in doubt about your motor's service, consult a dealer or, in minor cases, the factory authorized owner's manual for your particular engine. Keyword: MARINE RECREATION"
