,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-11-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Fish sedation part 2: aquatic animal health training (online video)
3,Author:,"Miller-Morgan, Tim"
4,Publication Year :,2011
5,# Pages / Video Length:,10 minutes
6,Publication Type:,videos
7,Program Report #:,ORESU-V-11-005
8,Project #:,A/ESG-07
9,URL:,http://www.yout​ube.com/watch?v​=Iq65U-​c2m00&feature=p​lcp&context=C4d​e4418VDvjVQa1Pp​cFPQdj_8JHO0wN2​W87LrJ7djWyGZBV​eaKho%3D
10,Abstract:,"Dr. Tim Miller-Morgan, Oregon Sea Grant Extension Aquatic Animal Health Program, shows how to sedate fish for care and inspection."
