,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-75-014
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,IMPROVED FLOWING WATER APPARATUS FOR THE CULTURE OF BRACHYURAN CRAB LARVAE
3,Author:,"BUCHANAN, DAVID V"
4,,"MYERS, MICHAEL J"
5,,"CALDWELL, RICHARD STANLEY"
6,Publication Year :,1975
7,Source Citation:,"FISHERIES RESEARCH BOARD OF CANADA. JOURNAL, 32(10):1880-​1883, OCT. 1975"
8,# Pages / Video Length:,4
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-​R-​75-​014; EPA C# 68-01-0188 OSU AES TP# 3991
11,Grant/Contract #:,NOAA SEA GRANT
