,MetadataField,Metadata
0,NSGL Document #:,ORESU-Q-85-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon State University Sea Grant College Program Biennial Report 1983-1985
3,Author:,"Wick, William Q. (Director)"
4,,"Cone, Joe"
5,Editor :,"Larison, Jim"
6,,"Ridlington, Sandy"
7,,"Bushman, Jennifer (Designer)"
8,Publication Year :,1985
9,Publisher:,OSU Sea Grant College Program
10,# Pages / Video Length:,40
11,Publication Type:,"program reports (annual, progress, planning reports, etc)"
12,Program Report #:,ORESU-Q-85-002
13,Grant/Contract #:,NOAA Sea Grant
14,Abstract:,"The Sea Grant college program was created in 1966 by an act Of Congress, It is a nationally coordinated, university-​based, grassroots, program with facilities. equipment, and staff in every coastal and Great Lake state. Sea Grant is a partnership of government, university, and industry. It is supported with funding from the National Oceanic and Atmospheric Administration (NOAA) of the U.S. Department of Commerce, individual States, local governments, arid private sources. Oregon State University was among the first universities to establish such a program. Our goal is to integrate research, education, and extension functions in ways that will promote understanding, development, arid wise use of ocean and coastal resources. This biennial report documents the16th and 17th years of continuous operation of the Sea Grant program in Oregon."
