,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-027
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,A NEW ATTACHMENT DEVICE FOR RADIO-TAGGING LARGE WHALES
3,Author:,"MATE, BRUCE R"
4,,"HARVEY, JAMES T"
5,Publication Year :,1983
6,Source Citation:,"JOURNAL OF WILDLIFE MANAGEMENT, 47(03):868-872, 1983"
7,# Pages / Video Length:,5
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-83-027
10,Grant/Contract #:,NOAA SEA GRANT
11,Project #:,R/CM-19
12,Abstract:,MAMMAL;BEHAVIOR​;PHYSIOLOGY;TAG​GING;WHALE
