,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-72-010
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"ESSENTIAL FATTY ACIDS IN THE DIET OF RAINBOW TROUT (SALMO GAIRDNERI): GROWTH, FEED CONVERSION AND SOME GROSS DEFICIENCY SYMPTOMS"
3,Author:,"CASTELL, JOHN D"
4,,"SINNHUBER, RUSSELL OTTO"
5,,"WALES, JOSEPH HOWE"
6,,"LEE, DONALD JACK"
7,Publication Year :,1972
8,Source Citation:,"JOURNAL OF NUTRITION, 102(01):77-85, JAN. 1972"
9,# Pages / Video Length:,9
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-​R-​72-​010; OSU AES TP# 3071
12,Grant/Contract #:,NOAA SEA GRANT
13,Abstract:,METABOLISM
