,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-81-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"UPTAKE AND ACCUMULATION OF NAPHTHALENE BY THE OYSTER, OSTREA EDULIS, IN A FLOW-THROUGH SYSTEM"
3,Author:,"RILEY, RONALD T"
4,,"MIX, MICHAEL CARY"
5,,"SCHAFFER, R L"
6,,"BUNTING, D L"
7,Publication Year :,1981
8,Source Citation:,"MARINE BIOLOGY, 61( ):267-276, 1981"
9,# Pages / Video Length:,10
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-81-007
12,Grant/Contract #:,NOAA SEA GRANT
13,Abstract:,AROMATIC HYDROCARBONS
