,MetadataField,Metadata
0,NSGL Document #:,ORESU-H-08-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Expand your view: insights for public communicators from behavioral research
3,Author:,"Cone, Joe"
4,Publication Year :,2008
5,# Pages / Video Length:,20
6,Publication Type:,"handbooks, manuals, guides"
7,Program Report #:,ORESU-H-08-006
8,Project #:,M/A-21
9,Abstract:,"As with ""Hold that Thought!,"" a companion publication, ""Expand Your View"" was written for professionals who work in universities, government, nongovernmental organizations, and similar organizations and institutions and who communicate with the public about ideas (as opposed to marketers of products).Short essays offer insights on the following topics: (1) understanding and addressing psychological barriers: persuasion research; (2) building on an ethical foundation: ""nonpersuasive communication""; (3) embracing the voluntary: the perspective of free-choice learning; (4) seeing the whole range of influence: the ""people and places"" framework; and (5) fomenting social change: community-based marketing and tipping points."
