,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-19-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Olhar do Visitante (Cyberlab spinoff video project with Brazilian partners)
3,Author:,"Cruz, Casa de Oswaldo"
4,,"Massarani, Luisa"
5,,"Da Silva, Christian Alves"
6,,"Massarani, Daniel"
7,Publication Year :,2019
8,# Pages / Video Length:,7:09 minutes
9,Publication Type:,videos
10,Program Report #:,ORESU-V-19-005
11,Project #:,A/E/C OED
12,Notes:,"Published November 20, 2019"
13,URL:,https://youtu.b​e/Crjojbzyv-​w
14,Abstract:,"This is the sixth video in a series on the science of science outreach. It discusses the efforts of the National Institute of Public Communication for Science and Technology, in partnership with Oregon State University, to better understand the perspective of visitors to science museums."
15,,"O sexto vídeo da série ""A ciência da divulgação científica"" discute os esforços do Instituto Nacional de Comunicação Pública da Ciência e Tecnologia, em parceria com a Oregon State University, para melhor entender a perspectiva dos visitantes de museus de ciência."
