,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-78-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,SEA BED INSTABILITY FROM WAVES
3,Author:,"YAMAMOTO, TOKUO"
4,Publication Year :,1978
5,Source Citation:,"OFFSHORE TECHNOLOGY CONFERENCE 10TH ANNUAL CONFERENCE PROCEEDINGS, PP. 1819-1828, HOUSTON, TEXAS, MAY 8-11, 1978"
6,# Pages / Video Length:,10
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-R-78-002
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,EROSION
