,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-79-019
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"THE THERMAL REGIME OF AN INTERTIDAL ""MYTILUS CALIFORNIANUS"" CONRAD POPULATION ON THE CENTRAL OREGON COAST"
3,Author:,"ELVIN, DAVID WINTER"
4,,"GONOR, JEFFERSON JOHN"
5,Publication Year :,1979
6,Source Citation:,"JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY, 39( ):265-279, 19 79"
7,# Pages / Video Length:,15
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-79-019
10,Grant/Contract #:,NOAA SEA GRANT
