,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-82-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Currents (Spring and Summer 1982)
3,Author:,"Wick, William Q. (Director)"
4,,"Larison, Jim (Comm. Dir.)"
5,Editor :,"Bottom, Jim"
6,Publication Year :,1982
7,Publisher:,Oregon State University Sea Grant College Program
8,# Pages / Video Length:,18
9,Publication Type:,periodicals
10,Program Report #:,ORESU-N-82-002
11,Grant/Contract #:,NOAA Sea Grant
12,Notes:,Two newsletter issues in one entry for 1982. The NSGL did receive any more issues of this newsletter.
13,Abstract:,"The following articles/topics are in these issues: Spring Special Issue: Oregon's Underutilized Species; Coastline - ""Our American palates are rather jaded;"" (ceviche, calamari, blue shark, seaweed pickles and bread, mussels, Octopus, etc.); Consider the incredible, edible mussel-the 'poor man's oyster;' Shark for supper-better call it something else; Eyeing an octopus fishery; Squidburger, anyone?; Satellites may assuremore productive, safer fishing, by Tom Gentle; Did you have your fish sausage this morning?; Mussels for aching joints; A tiger (shark) on your feet, The Northwest's ""Seafood Helper;"" Summer issue: Oil firms still seek Oregon oil; Sea Grant estuary film wins CASE award; Geotextiles protect valuable beachfront property; Tidepools can be treacherous, says OSU specialist; Minicomputers to be used by Oregon fishermen."
