,MetadataField,Metadata
0,NSGL Document #:,ORESU-O-79-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Western Oregon Boaters Survey Summary
3,Author:,"Vars, R. Charles Jr."
4,Publication Year :,1979
5,Publisher:,OSU Sea Grant Program
6,# Pages / Video Length:,6
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,ORESU-O-79-001
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,Tabulated responses from a boating survey participated in during 1977-1978. The survey served two purposes: 1. To obtain current information about the characteristics of western Oregon boaters and boat. 2. To secure data needed to estimate the demand for recreational boat moorage and out-of-season storage facilities.
