,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-84-028
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"EFFECTS OF LIQUEFIED FISH, COTTONSEED MEAL AND FEATHER MEAL ON IN VIVO AND IN VITRO RUMEN CHARACTERISTICS SHEEP"
3,Author:,"SHQUEIR, A A"
4,,"KELLEMS, R O"
5,,"CHURCH, D C"
6,Publication Year :,1984
7,Source Citation:,"CANADIAN JOURNAL OF ANIMAL SCIENCE, 64( ):881-888 DECEMBER 1984"
8,# Pages / Video Length:,8
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-84-028
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,R/PD-38
13,Abstract:,LIQUEFIED FISH;SHEEP;DIGE​STION
