,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-73-016
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"VOLATILE COMPOUNDS PRODUCED IN STERILE FISH MUSCLE (""SEBASTES MELANOPS"") BY ""PSEUDOMONAS PUTREFACIENS"", ""PSEUDOMONAS FLORESCENS"", AND AN ""ACHROMOBACTER"" SPECIES"
3,Author:,"MILLER, ALEXANDER III"
4,,"SCANLAN, RICHARD ANTHONY"
5,,"LEE, JONG SUN"
6,,"LIBBEY, LEONARD MORTON"
7,Publication Year :,1973
8,Source Citation:,"APPLIED MICROBIOLOGY, 26(01):18-21, JULY 1973"
9,# Pages / Video Length:,4
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-​R-​73-​016; OSU AES TP# 3505; NOAA-73100302
12,Grant/Contract #:,NOAA SEA GRANT
