,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-85-004
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Marine Mammal Information (Winter and Summer 1985)
3,Editor :,"Mate, Bruce R."
4,Publication Year :,1985
5,Publisher:,Oregon State University Sea Grant College Program
6,# Pages / Video Length:,27
7,Publication Type:,periodicals
8,Program Report #:,ORESU-N-85-004
9,Grant/Contract #:,NOAA Sea Grant No. NA81AA-D-00086
10,Notes:,Two newsletter issues in one entry for 1985.
11,Abstract:,The purpose of this newsletter is to communicate timely research results among marine mammalogists worldwide and to stimulate collaborative and comparative research efforts. Each issue will carry a feature on an important research aspect of marine mammals.
