,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-00-026
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Nitrogen-​containing metabolites from marine bacteria
3,Author:,"Gerwick, William H."
4,,"Sitachitta, Namthip"
5,Publication Year :,2000
6,Source Citation:,"""The Alkaloids,"" 53:239-285, 2000."
7,# Pages / Video Length:,47
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-00-026
10,Project #:,R/BT-24
11,Abstract:,"This book chapter is a comprehensive review, as of 1998, of the nitrogen-​containing secondary metabolites of marine Eubacteria. (Marine cyanobacteria are excluded.) The authors discuss in detail the alkaloidal chemistry of 14 genera of bacteria, and include a section on unidentified marine bacteria."
