,MetadataField,Metadata
0,NSGL Document #:,ORESU-L-05-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Oregon Sea Grant Publications and Multimedia 2005
3,Author:,Oregon Sea Grant Communications
4,Publication Year :,2005
5,Publisher:,OSU Sea Grant College Program
6,# Pages / Video Length:,19
7,Publication Type:,directories/bib​liographies/ind​exes
8,Program Report #:,ORESU-L-05-001
9,Grant/Contract #:,NOAA Sea Grant No. NA16RG1039
10,Project #:,M/A-20
11,Abstract:,"This catalogue lists publications funded by Oregon Sea Grant, a marine research and education program based at Oregon State University. Entries are arranged by subject and listed in reverse chronological order."
