,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-86-015
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Pivoting analyses of the selective entrainment of sediments by shape and size with application to gravel threshold
3,Author:,"Komar, Paul D."
4,,"Li, Zhenlin"
5,Publication Year :,1986
6,Source Citation:,"""Sedimentology,​"" 33:425-436, 1986."
7,# Pages / Video Length:,12
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-86-015
10,Grant/Contract #:,NOAA Sea Grant
11,Project #:,R/CP-20
12,Abstract:,"Measured variations of pivoting angles with grain size, shape and imbrication are employed in analyses of grain threshold to examine how these factors influence selective grain entrainment and sorting. The analysis demonstrates quantitatively that there should be a series of nearly-parallel threshold curves depending on grain pivoting angles; the pivoting angle also depends on the ratio of its size to those it rests upon. This dependence permits an evaluation of selective entrainment by size of grains from a bed of mixed sizes, the condition generally found in natural sediments. The pivoting model predicts systematic departures from the standard threshold curves for uniform grain sizes, in agreement with results of recent studies of gravel threshold in rivers and offshore tidal currents."
