,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-86-043
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Mechanically coupled flap type breakwaters: theory and experiment
3,Author:,"Lee, Chung-Pan"
4,,"Sollitt, Charles K."
5,,"McDougal, William G."
6,,"Perry, Thomas J."
7,Publication Year :,1986
8,Source Citation:,"""Proceedings of the Ocean Structural Dynamics Symposium '86,"" J. W. Leonard, ed., pp. 730-757, Corvallis, Oregon, September 9-11, 1986."
9,# Pages / Video Length:,28
10,Publication Type:,reprints (not peer-reviewed)
11,Program Report #:,ORESU-R-96-043
12,Project #:,R/CE-18
