,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-97-008
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Cloning of the rainbow trout (""Oncorhynchus mykiss"") Mx2 and Mx3 cDNAs and characterizatio​n of trout Mx protein expression in salmon cells"
3,Author:,"Trobridge, Grant D."
4,,"Chiou, Pinwen P."
5,,"Leong, Jo-Ann C."
6,Publication Year :,1997
7,Source Citation:,"""Journal of Virology,"" 71(7):5304-​5311, July 1997."
8,# Pages / Video Length:,8
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-97-008
11,Project #:,R/FSD-16
12,,R/FSD-23
13,Abstract:,In this paper the authors report the cloning of two additional Mx genes from rainbow trout and a preliminary study of their function against the trout pathogen infectious hematopoietic necrosis virus (IHNV).
