,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-20-005
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Restoring Sea Otters to Oregon (video)
3,Author:,"Bailey, Robert"
4,Publication Year :,2020
5,Publisher:,"Oregon Sea Grant; Published on YouTube June 23, 2020"
6,# Pages / Video Length:,26:45 minutes
7,Publication Type:,videos
8,Program Report #:,ORESU-V-20-005
9,Grant/Contract #:,NA18OAR4170072
10,Project #:,A/E/C OED 2018-21
11,URL:,https://youtu.b​e/uy6uZaMCvuU
12,Abstract:,"Robert Bailey, the president of the Elakha Alliance, gives and overview of sea otters and efforts to reintroduce them to the Oregon coast. He describes the following: How they need to eat large amounts of shellfish to stay warm. How they tend not to migrate. Their importance to coastal Native Americans. How the sea otters' appetite for sea urchins keeps kelp forests from  being mowed down by the spiny shellfish. How fur traders decimated populations of sea otters along the northern Pacific Rim. Efforts to reintroduce sea otters to British Columbia, the Olympic Peninsula and southeast Alaska. A feasibility study that would examine the risks and benefits of bringing sea otters back to Oregon. The Elakha Alliance's search for funding for a study to assess how reintroduced sea otters might economically affect the shellfish industry, communities, ecotourism and carbon sequestration by kelp. Lisa Blank, the former director of the Oregon Coast STEM Hub, moderates the webinar, which took place on May 15, 2020. It was part of a capstone  event offered by the Oregon Marine Scientist and Educator Alliance. Funders of the event were Oregon Sea Grant, Oregon State University and the National Science Foundation through the Regional Class Research Vessel project."
