,MetadataField,Metadata
0,NSGL Document #:,ORESU-NR-10-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Newport area commercial fishermen drill conductor course
3,Author:,"Hildenbrand, Kaety"
4,,"Feldner, Jeff"
5,Publication Year :,2010
6,Source Citation:,"""The Coast Ranger: Oregon State University Extension Service Lincoln County,"" XXVII(6):5, November/Decemb​er 2010."
7,# Pages / Video Length:,1
8,Publication Type:,reprints (not peer-reviewed)
9,Program Report #:,ORESU-NR-10-006
10,Project #:,A/ESG-07
