,MetadataField,Metadata
0,NSGL Document #:,ORESU-NR-09-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Where does your fish come from?
3,Author:,"Howard, Julie"
4,Publication Year :,2009
5,Source Citation:,"""The Coast Ranger: Oregon State University Extension Service Lincoln County,"" XXVI(2):1 & 12, March 2009."
6,# Pages / Video Length:,2
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,ORESU-NR-09-002
9,Grant/Contract #:,NOAA Sea Grant
10,Project #:,A/ESG-07
