,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-035
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,CHARACTERISTICS OF FOUR BIRNAVIRUSES ISLOATED FROM FISH IN TAIWAN
3,Author:,"HEDRICK, R P"
4,,"FRYER, J L"
5,,"CHEN, S N"
6,,"KOU, G H"
7,Publication Year :,1983
8,Source Citation:,"FISH PATHOLOGY, 18(02):91-97, 1983"
9,# Pages / Video Length:,7
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-83-035
12,Grant/Contract #:,NOAA SEA GRANT
13,Project #:,R/A-45
14,Abstract:,VIRUS;PATHOLOGY​;GENETICS
