,MetadataField,Metadata
0,NSGL Document #:,ORESU-V-12-011
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Creating table top activities that really work (YouTube video)
3,Author:,"Rowe, Shawn"
4,Publication Year :,2012
5,# Pages / Video Length:,63 minutes
6,Publication Type:,videos
7,Program Report #:,ORESU-V-12-011
8,Project #:,A/ESG-07
9,URL:,http://nsgl.gso​.uri.edu/oresu/​oresuv12011inde​x.html
10,Abstract:,"Dr. Shawn Rowe, Hatfield Marine Science Center Visitors Center, discusses the characteristics of successful tabletop learning activities, and shares strategies for creating and facilitating them."
