,MetadataField,Metadata
0,NSGL Document #:,ORESU-X-83-013
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"STRESS, OSMOREGULATION, AND THE HORMONE CORTISOL IN YEARLING COHO SALMON, ""ONCORHYNCHUS KISUTCH"""
3,Author:,"REDDING, JOSEPH MICHAEL"
4,Publication Year :,1983
5,Publisher:,OSU
6,# Pages / Video Length:,1
7,Publication Type:,theses/disserta​tions
8,Program Report #:,ORESU-X-83-013
9,Grant/Contract #:,NOAA SEA GRANT
10,Abstract:,STRESS;OSMOREGU​LATION;HORMONE;​SALMON. See digital for abstract.
