,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-76-031
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Reply to: Comment on ‘The theory of wave propagation in water of gradually varying depth and the prediction of breaker type and height’
3,Author:,"Gaughan, M. K."
4,,"Komar, P. D."
5,Publication Year :,1976
6,Source Citation:,"Journal of Geophysical Research, Oceans and Atmospheres, 81(18):3164, June 1976"
7,DOI #:,https://doi.org​/10.1029/JC081i​018p03164
8,Publisher:,AGU
9,# Pages / Video Length:,1
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-R-76-031
12,Grant/Contract #:,NOAA SEA GRANT
13,Project #:,R/CM-8
