,MetadataField,Metadata
0,NSGL Document #:,ORESU-M-75-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Filleting a Petrale (sole/flatfish/​flounder)
3,Author:,"Engesser, William F."
4,,"Kilian, Tim"
5,,"Mercer, Willie"
6,Publication Year :,1975
7,# Pages / Video Length:,2
8,Publication Type:,"handbooks, manuals, guides"
9,Program Report #:,ORESU-M-75-001
10,,Engineering Experiment Station Bulletin No. 51
11,Abstract:,This 25 x 35 inch two-sided guide chart gives 40 steps to filleting with 40 black and white close-up photographs. Imogene Burchett was the demonstrator in the pictures. The pictures and the numbers on this chart will help you increase your filleting skill and will make it possible to compare your own performance with typical processing times by a skilled filleter.
