,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-99-028
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Applicability of a polymerase chain reaction for detection of ""Ceratomyxa shasta"" in field diagnostics and surveillance"
3,Author:,"Peters, Kenneth"
4,,"Palenzuela, O."
5,,"Bartholomew, J. L."
6,Publication Year :,1999
7,Source Citation:,"""Fish Health Newsletter,"" 27(3):4-6, 1999."
8,# Pages / Video Length:,3
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-99-028
11,Grant/Contract #:,NOAA Sea Grant
12,Project #:,R/FSD-26
