,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-75-002
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Preventing decay in wood boats
3,Author:,"Condon, Edward J."
4,,"Graham, Robert D."
5,Publication Year :,1975
6,Publisher:,"Oregon State University (OSU) Extension Service, Sea Grant Marine Advisory Program"
7,# Pages / Video Length:,6
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-75-002; OSU SG 23; NOAA-75120406
10,Grant/Contract #:,NOAA Sea Grant
11,Notes:,Reprinted January 1978
12,Abstract:,"A Wood-boat maintenance fact sheet. Accidental damage to the hull, marine-borer attack, and fungal decay are the commonest reasons for repairing wood boats. Physical damage and marine-borer attack are usually obvious, but decay is not easy to detect. Knowing the causes of decay helps in recognizing its effects, hopefully early enough to avoid the need for expensive repairs."
