,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-17-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Don't Let it Loose: Common Carp Koi
3,Author:,"Martin, Kayla"
4,,"Siemens,Tania"
5,,"Chan,Sam"
6,Publication Year :,2017
7,# Pages / Video Length:,1
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,ORESU-G-17-007
10,Project #:,A/ESG-07
11,Notes:,"Poster size 34"" x 34"""
12,Abstract:,"Educational poster of invasive Koi fish. The spread of these fish is often traced to pet owners who release them into wild habitats when they no longer want to care for them. The poster is on display at Hatfield Marine Science Center Visitor Center is Newport, Oregon."
