,MetadataField,Metadata
0,NSGL Document #:,ORESU-N-87-001
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Anadromous Fish Law Memo (Issue 39, 40, 41, 42, and 43, February, March, May, August, and November 1987)"
3,Editor :,"Blumm, Michael"
4,,"Cole, D. H."
5,,"Kennedy, Helen"
6,,"Twitchell, Marlyn"
7,Publication Year :,1987
8,Publisher:,Oregon State University Sea Grant College Program/Extensi​on
9,# Pages / Video Length:,95
10,Publication Type:,periodicals
11,Program Report #:,ORESU-N-87-001
12,Grant/Contract #:,NOAA Sea Grant
13,Notes:,Five newsletter issues in one entry for 1987.
14,Abstract:,"The Anadromous Fish Law Memo is an aperiodic publication of the Lewis and Clark Law School's Natural Resources Law Institute supported in part by the OSU Sea Grant Program. The following cover articles are included: Issue 39: Restoring the Columbia's Upriver Runs: A Variety of Perspectives (Part 1); Issue 40: Part II; Issue 41: National Forest Planning and Anadromous Fish Protection: A Trilogy of NEPA Cases; Issue 42: Fish and Wildlife Preservation, Environmental Protection, and the Northwest's Electric Power System: A Panel of Views; Issue 43: Fish and Power in the Columbia Basin: Past and Future."
