,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-72-011
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,ESSENTIAL FATTY ACIDS IN THE DIET OF RAINBOW TROUT (SALMO GAIRDNERI): PHYSIOLOGICAL SYMPTOMS OF EFA DEFICIENCY
3,Author:,"CASTELL, JOHN D"
4,,"SINNHUBER, RUSSELL OTTO"
5,,"LEE, DONALD JACK"
6,,"WALES, JOSEPH HOWE"
7,Publication Year :,1972
8,Source Citation:,"JOURNAL OF NUTRITION, 102(01):87-92, JAN. 1972"
9,# Pages / Video Length:,6
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,ORESU-​R-​72-​011; OSU AES TP# 3072
12,Grant/Contract #:,NOAA SEA GRANT
13,Abstract:,LINOLENIC ACID;MITOCHONDR​IAL SWELLING
