,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-71-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"SEX PHEROMONE ACTIVITY OF THE MOLTING HORMONE, CRUSTECDYSONE, ON MALE CRABS (PACHYGRAPSUS CRASSIPES, CANCER ANTENNARIUS, AND C. /CANCER/ ANTHONYI)"
3,Author:,"KITTREDGE, JAMES S"
4,,"TERRY, MICHELLE"
5,,"TAKAHASHI, FRANCIS T"
6,Publication Year :,1971
7,Source Citation:,"FISHERY BULLETIN, 69(02):337-343, FEB. 1971"
8,# Pages / Video Length:,7
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-71-009
11,Grant/Contract #:,NOAA SEA GRANT
12,,ONR C# N00014-​70-​C-​0059
13,Abstract:,PART OF DISSERTATION
