,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-72-009
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,UNDERSTANDING THE USE AND MANAGEMENT OF OREGON ESTUARIES
3,Author:,"Roberts, Kenneth J."
4,Publication Year :,1972
5,Publisher:,Oregon State University Sea Grant Extension MAP
6,# Pages / Video Length:,10
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,ORESU-G-72-009; SG Number 18
9,Grant/Contract #:,NOAA Sea Grant
10,Notes:,Man and His Ocean Publication series.
11,Abstract:,The purpose of this publication is to provide information about how Oregon estuaries are managed and what factors affect decisions about estuaries.
