,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-77-045
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,POTENTIAL CONFLICTS BETWEEN A FUTURE LAW OF THE SEA TREATY AND THE FISHERY CONSERVATION AND MANAGEMENT ACT OF 1976
3,Author:,"JACOBSON, JON L"
4,,"CAMERON, DOUGLAS G"
5,Publication Year :,1977
6,Source Citation:,"WASHINGTON LAW REVIEW, 52( ):451-494, 1977"
7,# Pages / Video Length:,44
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,ORESU-R-77-045
10,Grant/Contract #:,NOAA SEA GRANT
