,MetadataField,Metadata
0,NSGL Document #:,ORESU-W-20-022
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,"Careers in Science: George Waldbusser (online webinar December 9, 2020)"
3,Author:,"Waldbusser, George"
4,,"Carroll, Lindsay"
5,Publication Year :,2020
6,Source Citation:,"This Careers in Science Investigation Webinar was recorded on December 9, 2020 in Corvallis, Oregon"
7,Publisher:,"Oregon Sea Grant and on YouTube December 28, 2020"
8,# Pages / Video Length:,27:32 minutes/seconds
9,Publication Type:,"webinars, virtual meetings, conferences, seminars"
10,Program Report #:,ORESU-W-20-022
11,Project #:,A/E/C OED 2018-21
12,URL:,https://youtu.b​e/DKtTPCKX1j8
13,Abstract:,"This webinar features George Waldbusser, a biogeochemist at Oregon State University who studies how carbon dioxide is changing the chemistry of the ocean and affecting shellfish, including oysters and pink shrimp. In this webinar, George talks about how he wasn't sure what he wanted to do after graduating from high school in 1990. He tried mechanical engineering for a semester at the New York Institute of Technology. Then  he took business classes for a semester at a community college. After that he worked for five years in a union job as an operating engineer at  two power plants. A chance encounter with a seafloor ecologist at St. John's University in New York City led him to a career in oceanography. In 2009, he became a professor at OSU, where he is also the director of the earth, ocean and atmospheric sciences graduate program. 	Lindsay Carroll, who coordinates Oregon Sea Grant's marine education program, serves as a moderator on this webinar, which was recorded on December 9, 2020."
