,MetadataField,Metadata
0,NSGL Document #:,WISCU-V-10-011
1,Sea Grant Program/Affiliate:,Wisconsin Sea Grant
2,Title:,"Impacts and outcomes of mature coastal web atlases: Tanya Haddad, Oregon Coastal Management (online video)"
3,Author:,"Haddad, Tanya"
4,,"Karl, John"
5,Publication Year :,2010
6,Source Citation:,"""International Coastal Atlas Network meeting (Great Lakes section),"" Madison, Wisconsin, September 13-15, 2010."
7,# Pages / Video Length:,21:12 minutes
8,Publication Type:,videos
9,Program Report #:,WISCU-V-10-011
10,Project #:,C/C-1
11,URL:,http://www.yout​ube.com/watch?v​=Dw-​LiS1YAAc&list=P​L9A3D6740273B05​69&index=9&feat​ure=plpp_video
12,Abstract:,"Impacts and Outcomes of Mature Coastal Atlases: A presentation by Tanya Haddad, OR Coastal Management Program, at the meeting of the Great Lakes section of the International Coastal Atlas Network, Sept. 13-15, 2010 in Madison, Wisconsin."
