,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-81-022
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,THIOPLOCA: METHYLOTROPH AND SIGNIFICANCE IN THE FOOD CHAIN
3,Author:,"MORITA, R Y"
4,,"ITURRIAGA, R"
5,,"GALLARDO, V A"
6,Publication Year :,1981
7,Source Citation:,"KIELER MEERESFORSCH, 5( ):384-389, 1981"
8,# Pages / Video Length:,6
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,ORESU-R-81-022
11,Grant/Contract #:,NOAA SEA GRANT
12,Project #:,E/ISG-3
13,Abstract:,FOOD CHAIN;THIOPLOCA
